Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
2763815,Soft Machines: Nanotechnology and Life,Richard A.L. Jones,"Jones, Richard A.L.",,"=""0199226628""","=""9780199226627""",0,3.77,"Oxford University Press, USA",Paperback,218,2008,2004,,2015/02/21,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
17723724,Nanoscience: Invisible Powers Revealed,Peter Forbes,"Forbes, Peter",,"=""190650623X""","=""9781906506230""",3,3.40,Papadakis Dist A/C,Hardcover,264,2013,2013,2015/02/21,2015/02/21,"bio-engineering, chemistry, environment, physics","bio-engineering (#14), chemistry (#11), environment (#5), physics (#14)",read,"Good light overview of the possibilities of nanotechnology. Not very technical, but nice pictures and examples.",,,1,,,0,,,,,
18479697,Oryx & Crake (MaddAddam #1),Margaret Atwood,"Atwood, Margaret",,"=""0349004064""","=""9780349004068""",0,4.00,Virago,Paperback,436,2013,2003,,2015/02/07,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
6437599,"Ripley, een man van talent",Patricia Highsmith,"Highsmith, Patricia",,"=""""","=""9789086910229""",3,3.94,Archipel,Paperback,283,2007,1955,2015/02/01,2015/01/18,novels,novels (#48),read,,,,1,,,0,,,,,
83518,The Singularity is Near: When Humans Transcend Biology,Ray Kurzweil,"Kurzweil, Ray",,"=""0143037889""","=""9780143037880""",4,3.94,Penguin ,Trade Paperback,652,2006,2005,2015/01/12,2014/12/30,"evolution, computer-science, bio-engineering, consciousness","evolution (#9), computer-science (#19), bio-engineering (#11), consciousness (#15)",read,"Ray Kurzweil is prozac for scientists. While other scientific linked to the society, Ray paints a very bright future for us where GNR (genetics, nanotechnology and robotics) will solve solve all the world problems: medical, environmental, sociological...<br/><br/>If I read Kurzweil, I remember why it is fun to be an engineer, combining sciences from all different domains to create new technology to reshape mankind. I do not agree with all what he has to say (technology is not available to all and will likely create as many problems as it solves, do we really want to become demi-gods, immortal and living only for intellectual pleasures?), but it sure is an interesting read.",,,1,,,0,,,,,
20578979,"Escape from Lucien (Amulet, #6)",Kazu Kibuishi,"Kibuishi, Kazu",Cassandra Pelham,"=""0545433150""","=""9780545433150""",4,4.36,Graphix,Paperback,224,2014,2014,,2015/01/10,"fantasy, graphic-novel","fantasy (#32), graphic-novel (#17)",read,,,,1,,,0,,,,,
6792196,De Griezelbus 5,Paul van Loon,"Loon, Paul van",,"=""9025835945""","=""9789025835941""",2,3.63,Leopold,Hardcover,196,2002,,,2011/05/23,,,read,,,,1,,,0,,,,,
2523632,Molecular Biology of the Cell,Bruce Alberts,"Alberts, Bruce","Alexander Johnson, Peter Walter","=""0815341067""","=""9780815341062""",4,4.33,Garland Science,Paperback,1392,2008,1983,2008/01/07,2015/01/06,"bio-engineering, references, evolution","bio-engineering (#12), references (#13), evolution (#10)",read,THE book about cells...,,,1,,,0,,,,,
22248995,The In Vitro Meat Cook Book,Koert van Mensvoort,"Mensvoort, Koert van",Hendrik-Jan Grievink,"=""9063693583""","=""9789063693589""",5,4.00,BIS Publishers,Hardcover,160,2014,2014,2014/12/26,2014/12/26,"bio-engineering, food, hipster","bio-engineering (#10), food (#4), hipster (#15)",read,"This book is a nice 'what if' about how our culinary life could be changed by artificial meat. I used to think that In Vitro meat is a quite useless invention, vegan is more fruitful path, but this book has given me some 'food for thought'. This technology could allow to completely decouple meat from animal farming and thus we could completely reinvent some cultural phenomena associated with meat.<br/><br/>Though 45 hypothetical products (graded by degree of (un)realisticness) the reader is invited to think wether in in vitro meat could be part of our eating culture or would just be uncanny and disgusting.",,,1,,,0,,,,,
11069580,Glamorama,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0330536311""","=""9780330536318""",3,3.47,Picador,Paperback,482,2011,1998,2014/12/22,2014/11/15,"hipster, novels","hipster (#12), novels (#47)",read,"Like other books of Ellis, this novel is often bothe boring and weird, intentionally. Victor Ward is a model who turns into a terrorist, for a not particularly clear reason. Just like American psycho, at some points the line between reality and the bizarre is blurred. For example, in the second half there is a camera crew following our protagonist during his involvement into some quite graphic novels. <br/><br/>All in all, the book alternates between dull and fascinating. Only for if you like the authors other work. ",true,,1,,,0,,,,,
20796682,Printing Things: Visions and Essentials for 3D Printing,Claire Warnier,"Warnier, Claire","Dries Verbruggen, Sven Ehmann, D Verbruggen/Unfold, Robert Klanten","=""3899555163""","=""9783899555165""",4,4.27,Gestalten Verlag,Hardcover,256,2014,2014,2014/12/07,2014/12/07,"hipster, references","hipster (#14), references (#12)",read,Cool coffee table book that illustrates both the technological as well as the artistic possibilities of 3D printing. Looking forward to the time when our own printer arrives!,,,1,,,0,,,,,
23494600,Wat als?: serieuze wetenschappelijke antwoorden op absurde hypothetische vragen,Randall Munroe,"Munroe, Randall",Albert Witteveen,"=""900034039X""","=""9789000340392""",4,4.17,Het Spectrum,Paperback,328,2014,2014,2014/11/30,2014/11/30,,,read,"To be fair: there are two reasons I bought this book: to support Randall Munroe, because I have been fan of his website for over half a decade and because I wanted to support a local bookstore which had a severe water leak... <br/><br/>I have read the duch version, which is quite weird.<br/><br/>Most of the essays can be read on Munroe's website. Online they can be enjoyed a bit more, because of the subtext and better formatted formulas. Only a third of the questions are new. Still, if you like weird and funny hypothetical science question, this is a book for you! Just do not expect a lot more compared to the blog.",,,1,,,0,,,,,
18290401,Show Your Work!: 10 Ways to Share Your Creativity and Get Discovered,Austin Kleon,"Kleon, Austin",,"=""076117897X""","=""9780761178972""",4,4.11,Workman Publishing Company,Paperback,224,2014,2014,2014/11/28,2014/11/28,hipster,hipster (#13),read,"Nice, quick read for the hipster if you want to #ShareYourWork",,,1,,,0,,,,,
22673038,Legion and the Emperor's Soul,Brandon Sanderson,"Sanderson, Brandon",,"=""057511634X""","=""9780575116344""",4,4.37,Gollancz,Paperback,211,2014,2013,2014/11/11,2014/11/09,"fantasy, magic-realism, novels","fantasy (#31), magic-realism (#6), novels (#46)",read,"Two excellent fantasy novels in the style of Brandon Sanderson: cool magic system, some likeable characters and a fast plot to keep you focused. Uncharacteristically for Sanderson this one is very concentrated, making it perfect as a quick read during a busy period.",,,1,,,0,,,,,
18692995,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0349139636""","=""9780349139630""",3,3.89,Abacus,Paperback,864,2014,2013,2014/11/09,2014/09/13,,,read,"Well written and quite enjoyable story with likable characters, but to be honest it could benefit from being a couple of hundreds of pages shorter... ",,,1,,,0,,,,,
3096307,Introduction to Computational Genomics,Nello Cristianini,"Cristianini, Nello",Matthew W. Hahn,"=""0521671914""","=""9780521671910""",4,4.00,Cambridge University Press,Paperback,182,2007,2002,2014/10/31,2014/10/31,"bio-engineering, bio-informatics, computer-science, references","bio-engineering (#9), bio-informatics (#8), computer-science (#18), references (#11)",read,"Very fun book that explains bioinformatics at the hand of 10 small case studies: study of mutations in the HIV virus, origin of SARS, internal clock of plants. Quick read but an accessible introduction to the field.",,,1,,,0,,,,,
4407,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0747263744""","=""9780747263746""",4,4.11,Headline Review,Paperback,635,2005,2001,2014/04/16,2014/04/13,"fantasy, novels","fantasy (#28), novels (#41)",read,"Do the old gods still have a place in the new world? Gaiman explores in this book how the gods of Europe, Asia and Africa struggle with being replaced by newcomers such as Media or Internet. <br/><br/>As the title suggests, a very American book and easy to see why it has become a modern classic.  ",,,1,,,0,,,,,
10296996,De begraafplaats van Praag,Umberto Eco,"Eco, Umberto","Yond Boeke, Patty Krone","=""904461732X""","=""9789044617320""",4,3.42,Prometheus,Paperback,493,2011,2010,2011/06/06,2011/05/21,,,read,,,,1,,,0,,,,,
17671914,The Joker: Death of the Family,Scott Snyder,"Snyder, Scott","Gail Simone, Scott Lobdell, John Layman, Peter J. Tomasi, Ann Nocenti, Kyle Higgins, Adam Glass, Fabian Nicieza, James Tynion IV, Ed Benes, Patrick Gleason, Jason Fabok, Fernando Dagnino, Eddy Barrows, Brett Booth, Rafa Sandoval, Jordi Tarrogona, Greg Capullo","=""1401242359""","=""9781401242350""",4,4.12,DC Comics,Hardcover,456,2013,2013,2014/09/17,2014/09/24,graphic-novel,graphic-novel (#16),read,,,,1,,,0,,,,,
18193776,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,"Galbraith, Robert",J.K. Rowling,"=""0751549258""","=""9780751549256""",3,3.85,Sphere,Paperback,550,2014,2013,2014/09/10,2014/08/30,novels,novels (#45),read,"A good detective novel. Probably not the Magnus opus of Rowling, but likely for her just as fun to write as to read. ",,,1,,,0,,,,,
21103421,Classical Mechanics: The Theoretical Minimum (Theoretical Minimum #1),Leonard Susskind,"Susskind, Leonard",George Hrabovsky,"=""0141976225""","=""9780141976228""",5,4.12,Penguin,Paperback,238,2014,2013,2014/08/14,2014/07/19,physics,physics (#13),read,"Very quick and lucid overview of classical mechanics! Delivers what it promises: a fun overview of the field in which most of the math is introduced and used. Recommended for those who enjoyed physics but ended up studying something else, as the cover tells.",,,1,,,0,,,,,
16130549,"Doctor Sleep (The Shining, #2)",Stephen King,"King, Stephen",,"=""1476727651""","=""9781476727653""",3,4.10,Scribner,Hardcover,531,2013,2013,2014/08/30,2014/08/30,novels,novels (#44),read,Quite a relaxing (though not super memorable) read.,,,1,,,0,,,,,
1059951,Kernel Methods for Pattern Analysis,John Shawe-Taylor,"Shawe-Taylor, John",Nello Cristianini,"=""0521813972""","=""9780521813976""",4,4.00,Cambridge University Press,Hardcover,462,2014,2004,2014/08/26,2014/08/28,"bio-informatics, computer-science, math, references","bio-informatics (#7), computer-science (#17), math (#26), references (#10)",read,Very clearly written background manual about the different kernel-based algorithms and the different kernels for specific tasks. The derivations of generalisation bound where the most lucid I have ever encountered.,,,1,,,0,,,,,
9889,Breakfast at Tiffany's,Truman Capote,"Capote, Truman",,"=""0141182792""","=""9780141182797""",0,3.89,"Penguin Books, UK",Paperback,157,2000,1958,,2014/03/22,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
20882172,Nostalgie van het geluk,Amélie Nothomb,"Nothomb, Amélie",Daan Pieters,"=""""","=""9789085425489""",2,3.49,De Bezige Bij,Hardcover,154,2014,2013,2014/08/15,2014/08/15,novels,novels (#43),read,"Typical for the latter autobiographical work of Nothomb, this is mainly a book with her being awkward and cute with not much of a point or story.",,,1,,,0,,,,,
13623923,"The Tiny Book of Tiny Stories, Vol. 2",Joseph Gordon-Levitt,"Gordon-Levitt, Joseph",wirrow,"=""0062121634""","=""9780062121639""",4,4.22,It Books,Hardcover,127,2012,2012,2014/08/14,2014/01/17,"hipster, short-stories","hipster (#11), short-stories (#2)",read,"Not as good as the first one, still a delightful read.",,,1,,,0,,,,,
7985893,"Cooking for Geeks: Real Science, Great Hacks, and Good Food",Jeff Potter,"Potter, Jeff",,"=""0596805888""","=""9780596805883""",5,4.04,O'Reilly Media,Paperback,412,2010,2007,2014/08/10,2014/01/04,"chemistry, bio-engineering, food, computer-science","chemistry (#8), bio-engineering (#8), food (#3), computer-science (#16)",read,"One of the coolest cooking book/popular science I have ever read! Potter links cooking with the mindset of a nerd/geek/(computer) scientist in a way to encourage exploring and tinkering in the kitchen. There are very useful graphs and science facts (such as tables with suggestions of which flavours to combine, temperature charts when collagen or gelatine starts to denaturate...), interesting interviews with chefs, food engineers, reporters and other people. There are experiments with liquid nitrogen and sugar cookies, tips for sorting your shelves... One nearly forgets it also contain quite a lot of neat recipes. In short both a useful and entertaining book for every geek who likes to cook!",,,1,,,0,,,,,
876208,The Illustrated Man,Ray Bradbury,"Bradbury, Ray",,"=""0006479227""","=""9780006479222""",4,4.14,Flamingo,Paperback,294,2005,1951,2014/08/10,2014/07/25,short-stories,short-stories (#1),read,Series of science fiction short stories. Most of them are quite entertaining. ,,,1,,,0,,,,,
12453091,Kind van een vreemde,Alan Hollinghurst,"Hollinghurst, Alan","Ton Heuvelmans, Edzard Krol","=""""","=""9789044618303""",2,3.31,Prometheus,Paperback,493,2011,2011,2014/08/02,2014/07/21,,,read,"I somewhat liked other books of Hollinghurst, but I did not enjoy this one. To slow, to British, to upper class...",,,1,,,0,,,,,
21027364,Cities Are Good for You: The Genius of the Metropolis,Leo Hollis,"Hollis, Leo",,"=""1408826623""","=""9781408826621""",2,3.47,Not Avail,Unknown Binding,384,2013,2013,2014/07/27,2014/07/21,"environment, hipster, references","environment (#4), hipster (#10), references (#9)",read,"Hollis describes the advantages and challenges which accompany living in a city. Contained some interesting anecdotes, but overal not a very gripping read, with a not very strong message.",,,1,,,0,,,,,
18594409,Can't We Talk about Something More Pleasant?,Roz Chast,"Chast, Roz",,"=""1608198065""","=""9781608198061""",0,4.12,Bloomsbury USA,Hardcover,228,2014,2014,,2014/07/27,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
21403189,Een mooie jonge vrouw,Tommy Wieringa,"Wieringa, Tommy",,"=""905965238X""","=""9789059652385""",3,3.09,Stichting Collectieve Propaganda van het Nederlandse Boek,Hardcover,94,2014,2014,2014/07/20,2014/07/20,novels,novels (#42),read,A fine short story about love and vegetarism. Quite ok for a free book. ,,,1,,,0,,,,,
856406,How to Talk with Practically Anybody about Practically Anything,Barbara Walters,"Walters, Barbara",,"=""0440138841""","=""9780440138846""",0,3.59,Dell Publishing Company,Paperback,241,1971,1970,,2014/07/20,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
9443405,The Pale King,David Foster Wallace,"Wallace, David Foster",Michael Pietsch,"=""0316074233""","=""9780316074230""",0,3.95,"Little, Brown & Company",Hardcover,548,2011,2011,,2013/07/29,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
19553030,Stuff Matters: Exploring the Marvelous Materials That Shape Our Man-Made World,Mark Miodownik,"Miodownik, Mark",,"=""""","=""""",5,4.09,Houghton Mifflin Harcourt,Kindle Edition,272,2014,2013,2014/07/18,2014/04/26,"physics, bio-engineering, chemistry","physics (#12), bio-engineering (#7), chemistry (#10)",read,"As with any good popular science writer: Miodownk makes the ordinary, plastic, glass, chocolate... seem extraordinary. Good read. ",,,1,,,0,,,,,
