Date,Ticker,Price
20100202,WAG,36.35
20100203,WAG,36.0
20100204,WAG,34.72
20100205,WAG,33.45
20100208,WAG,33.9
20100209,WAG,33.55
20100210,WAG,33.55
20100211,WAG,33.25
20100212,WAG,33.38
20100216,WAG,33.55
20100217,WAG,33.69
20100218,WAG,34.33
20100219,WAG,34.65
20100222,WAG,35.3
20100223,WAG,34.62
20100224,WAG,34.96
20100225,WAG,35.24
20100226,WAG,35.95
20100301,WAG,35.33
20100302,WAG,35.5
20100303,WAG,35.15
20100304,WAG,35.41
20100305,WAG,35.16
20100308,WAG,35.11
20100309,WAG,34.68
20100310,WAG,34.45
20100311,WAG,34.2
20100312,WAG,34.11
20100315,WAG,33.87
20100316,WAG,34.27
20100317,WAG,34.57
20100318,WAG,34.5
20100319,WAG,34.77
20100322,WAG,34.57
20100323,WAG,35.93
20100324,WAG,35.87
20100325,WAG,35.5202
20100326,WAG,36.26
20100329,WAG,36.68
20100330,WAG,37.47
20100331,WAG,37.13
20100401,WAG,37.16
20100405,WAG,37.69
20100406,WAG,37.595
20100407,WAG,37.3
20100408,WAG,36.6
20100409,WAG,36.83
20100412,WAG,36.97
20100413,WAG,36.63
20100414,WAG,36.76
20100415,WAG,36.55
20100416,WAG,36.39
20100419,WAG,35.81
20100420,WAG,36.25
20100421,WAG,36.02
20100422,WAG,35.71
20100423,WAG,36.05
20100426,WAG,35.73
20100427,WAG,35.5
20100428,WAG,34.94
20100429,WAG,35.39
20100430,WAG,35.75
20100503,WAG,35.33
20100504,WAG,35.23
20100505,WAG,34.66
20100506,WAG,35.52
20100507,WAG,34.6
20100510,WAG,35.67
20100511,WAG,35.26
20100512,WAG,36.28
20100513,WAG,36.47
20100514,WAG,35.71
20100517,WAG,35.37
20100518,WAG,35.38
20100519,WAG,35.07
20100520,WAG,33.68
20100521,WAG,32.38
20100524,WAG,33.01
20100525,WAG,32.02
20100526,WAG,33.12
20100527,WAG,32.28
20100528,WAG,32.32
20100601,WAG,31.78
20100602,WAG,32.19
20100603,WAG,32.59
20100604,WAG,32.0
20100607,WAG,30.07
20100608,WAG,30.0
20100609,WAG,30.57
20100610,WAG,30.2
20100611,WAG,29.35
20100614,WAG,29.73
20100615,WAG,29.74
20100616,WAG,30.01
20100617,WAG,29.45
20100618,WAG,31.01
20100621,WAG,30.53
20100622,WAG,28.91
20100623,WAG,28.2
20100624,WAG,28.11
20100625,WAG,27.53
20100628,WAG,27.1
20100629,WAG,26.61
20100630,WAG,26.47
20100701,WAG,26.56
20100702,WAG,26.7
20100706,WAG,27.09
20100707,WAG,26.69
20100708,WAG,27.48
20100709,WAG,28.22
20100712,WAG,28.35
20100713,WAG,28.46
20100714,WAG,29.04
20100715,WAG,29.6
20100716,WAG,29.68
20100719,WAG,29.19
20100720,WAG,29.0
20100721,WAG,29.69
20100722,WAG,29.15
20100723,WAG,29.49
20100726,WAG,30.06
20100727,WAG,29.95
20100728,WAG,28.66
20100729,WAG,28.98
20100730,WAG,28.12
20100802,WAG,29.11
20100803,WAG,29.16
20100804,WAG,28.78
20100805,WAG,28.44
20100806,WAG,28.0
20100809,WAG,28.065
20100810,WAG,28.08
20100811,WAG,27.82
20100812,WAG,27.61
20100813,WAG,27.99
20100816,WAG,28.05
20100817,WAG,28.2
20100819,WAG,28.09
20100820,WAG,28.05
20090821,WAT,50.77
20090824,WAT,52.02
20090825,WAT,51.61
20090826,WAT,51.94
20090827,WAT,52.09
20090828,WAT,51.85
20090831,WAT,51.02
20090901,WAT,50.21
20090902,WAT,50.1
20090903,WAT,50.36
20090904,WAT,50.47
20090909,WAT,52.25
20090910,WAT,53.48
20090911,WAT,54.79
20090914,WAT,54.66
20090915,WAT,54.32
20090916,WAT,53.63
20090917,WAT,54.75
20090918,WAT,55.97
20090921,WAT,56.78
20090922,WAT,56.37
20090923,WAT,55.74
20090924,WAT,55.69
20090925,WAT,55.28
20090928,WAT,54.82
20090929,WAT,55.39
20090930,WAT,55.26
20091001,WAT,55.81
20091002,WAT,53.9
20091005,WAT,54.14
20091006,WAT,55.63
20091007,WAT,56.21
20091008,WAT,57.07
20091009,WAT,57.36
20091012,WAT,58.1
20091013,WAT,57.25
20091014,WAT,57.69
20091015,WAT,58.16
20091016,WAT,58.04
20091019,WAT,57.59
20091020,WAT,58.6
20091021,WAT,58.73
20091022,WAT,58.36
20091023,WAT,57.22
20091026,WAT,57.01
20091027,WAT,57.83
20091028,WAT,58.79
20091105,WAT,57.52
20091106,WAT,59.04
20091109,WAT,59.48
20091110,WAT,60.955
20091111,WAT,60.95
20091112,WAT,60.17
20091113,WAT,59.69
20091116,WAT,60.96
20091117,WAT,60.93
20091118,WAT,59.96
20091119,WAT,59.72
20091120,WAT,59.24
20091123,WAT,59.33
20091124,WAT,59.28
20091125,WAT,59.7
20091127,WAT,59.03
20091130,WAT,59.26
20091201,WAT,59.24
20091202,WAT,59.29
20091203,WAT,59.84
20091204,WAT,59.45
20091207,WAT,59.21
20091208,WAT,59.7
20091209,WAT,59.13
20091210,WAT,59.73
20091211,WAT,61.13
20091214,WAT,61.55
20091215,WAT,61.58
20091216,WAT,62.87
20091217,WAT,61.69
20091218,WAT,60.91
20091221,WAT,60.6
20091222,WAT,61.02
20091223,WAT,61.54
20091224,WAT,61.43
20091228,WAT,61.74
20091229,WAT,61.76
20091230,WAT,61.9
20091231,WAT,62.21
20100104,WAT,62.6
20100105,WAT,61.43
20100106,WAT,60.71
20100107,WAT,60.96
20100108,WAT,60.9
20100111,WAT,61.28
20100112,WAT,62.39
20100113,WAT,62.57
20100114,WAT,62.35
20100115,WAT,62.16
20100119,WAT,60.89
20100120,WAT,61.56
20100121,WAT,60.75
20100122,WAT,59.08
20100125,WAT,59.92
20100126,WAT,59.22
20100127,WAT,57.98
20100128,WAT,57.87
20100129,WAT,57.82
20100201,WAT,57.11
20100202,WAT,57.18
20100203,WAT,57.78
20100204,WAT,57.43
20100205,WAT,56.31
20100208,WAT,57.37
20100209,WAT,58.51
20100210,WAT,57.98
20100211,WAT,57.65
20100212,WAT,57.65
20100216,WAT,58.52
20100217,WAT,59.25
20100218,WAT,58.77
20100219,WAT,58.97
20100222,WAT,58.82
20100223,WAT,59.12
20100224,WAT,59.04
20100225,WAT,58.84
20100226,WAT,60.03
20100301,WAT,59.97
20100302,WAT,61.96
20100303,WAT,62.1
20100304,WAT,62.05
20100305,WAT,61.89
20100308,WAT,64.03
20100309,WAT,63.42
20100310,WAT,63.94
20100311,WAT,64.99
20100312,WAT,65.47
20100315,WAT,64.83
20100316,WAT,64.59
20100317,WAT,65.29
20100318,WAT,65.66
20100319,WAT,66.16
20100322,WAT,64.97
20100323,WAT,65.63
20100324,WAT,66.49
20100325,WAT,67.27
20100326,WAT,67.04
20100329,WAT,66.88
20100330,WAT,67.48
20100331,WAT,67.62
20100401,WAT,67.73
20100405,WAT,68.16
20100406,WAT,67.85
20100407,WAT,67.81
20100408,WAT,67.1
20100409,WAT,67.67
20100412,WAT,69.27
20100413,WAT,68.62
20100414,WAT,69.23
20100415,WAT,70.06
20100416,WAT,70.5
20100419,WAT,70.14
20100420,WAT,71.16
20100421,WAT,71.26
20100422,WAT,69.81
20100423,WAT,68.85
20100426,WAT,69.94
20100427,WAT,70.25
20100428,WAT,70.74
20100429,WAT,73.5
20100430,WAT,73.25
20100503,WAT,72.0
20100504,WAT,72.25
20100505,WAT,70.15
20100506,WAT,70.64
20100507,WAT,68.12
20100510,WAT,69.27
20100511,WAT,68.88
20100512,WAT,70.33
20100513,WAT,71.69
20100514,WAT,69.83
20100517,WAT,68.35
20100518,WAT,68.65
20100519,WAT,67.25
20100520,WAT,65.0
20100521,WAT,62.6
20100524,WAT,65.38
20100525,WAT,64.92
20100526,WAT,67.48
20100527,WAT,67.51
20100528,WAT,69.66
20100601,WAT,68.13
20100602,WAT,68.21
20100603,WAT,69.24
20100604,WAT,68.99
20100607,WAT,66.54
20100608,WAT,66.54
20100609,WAT,66.41
20100610,WAT,67.82
20100611,WAT,68.15
20100614,WAT,69.02
20100615,WAT,69.19
20100616,WAT,69.99
20100617,WAT,71.44
20100618,WAT,71.73
20100621,WAT,72.47
20100622,WAT,71.68
20100623,WAT,71.25
20100624,WAT,69.65
20100625,WAT,68.58
20100628,WAT,69.36
20100629,WAT,67.7
20100630,WAT,65.36
20100701,WAT,64.72
20100702,WAT,64.09
20100706,WAT,63.45
20100707,WAT,64.0
20100708,WAT,63.7
20100709,WAT,63.65
20100712,WAT,64.09
20100713,WAT,64.12
20100714,WAT,64.61
20100715,WAT,64.68
20100716,WAT,64.61
20100719,WAT,63.3
20100720,WAT,62.68
20100721,WAT,64.16
20100722,WAT,63.56
20100723,WAT,64.08
20100726,WAT,64.66
20100727,WAT,65.5
20100728,WAT,64.01
20100729,WAT,66.4
20100730,WAT,64.13
20100802,WAT,65.07
20100803,WAT,65.45
20100804,WAT,66.24
20100805,WAT,66.33
20100806,WAT,65.95
20100809,WAT,66.76
20100810,WAT,65.87
20100811,WAT,65.32
20100812,WAT,63.79
20100813,WAT,62.84
20100816,WAT,62.0
20100817,WAT,62.74
20100819,WAT,64.1
20100820,WAT,61.99
20090821,WDC,33.3
20090824,WDC,32.86
20090825,WDC,32.73
20090826,WDC,33.18
20090827,WDC,34.15
20090828,WDC,35.09
20090831,WDC,34.17
20090901,WDC,34.07
20090902,WDC,33.01
20090903,WDC,32.86
20090904,WDC,33.2
20090909,WDC,35.0
20090910,WDC,35.21
20090911,WDC,35.8
20090914,WDC,34.9
20090915,WDC,35.7
20090916,WDC,36.67
20090917,WDC,36.61
20090918,WDC,36.75
20090921,WDC,36.21
20090922,WDC,36.19
20090923,WDC,36.5
20090924,WDC,37.05
20090925,WDC,35.94
20090928,WDC,35.48
20090929,WDC,36.96
20090930,WDC,36.31
20091001,WDC,36.32
20091002,WDC,35.12
20091005,WDC,35.49
20091006,WDC,36.8
20091007,WDC,36.75
20091008,WDC,36.425
20091009,WDC,36.53
20091012,WDC,37.34
20091013,WDC,37.64
20091014,WDC,38.55
20091015,WDC,36.86
20091016,WDC,36.05
20091019,WDC,36.08
20091020,WDC,36.75
20091021,WDC,36.39
20091022,WDC,35.87
20091023,WDC,37.17
20091026,WDC,35.57
20091027,WDC,35.31
20091028,WDC,34.39
20091105,WDC,35.4
20091106,WDC,35.93
20091109,WDC,36.8
20091110,WDC,37.36
20091111,WDC,37.92
20091112,WDC,38.53
20091113,WDC,38.39
20091116,WDC,38.84
20091117,WDC,39.06
20091118,WDC,38.02
20091119,WDC,37.98
20091120,WDC,36.96
20091123,WDC,37.45
20091124,WDC,38.24
20091125,WDC,37.81
20091127,WDC,37.87
20091130,WDC,37.5
20091201,WDC,37.05
20091202,WDC,38.43
20091203,WDC,38.82
20091204,WDC,39.25
20091207,WDC,39.64
20091208,WDC,38.85
20091209,WDC,38.55
20091210,WDC,39.56
20091211,WDC,39.45
20091214,WDC,39.33
20091215,WDC,39.78
20091216,WDC,39.76
20091217,WDC,40.97
20091218,WDC,42.15
20091221,WDC,42.93
20091222,WDC,43.34
20091223,WDC,43.43
20091224,WDC,44.12
20091228,WDC,44.77
20091229,WDC,44.0
20091230,WDC,43.9
20091231,WDC,44.7
20100104,WDC,44.4
20100105,WDC,45.35
20100106,WDC,46.54
20100107,WDC,46.4
20100108,WDC,45.49
20100111,WDC,45.91
20100112,WDC,45.62
20100113,WDC,44.8
20100114,WDC,45.44
20100115,WDC,45.76
20100119,WDC,44.04
20100120,WDC,44.57
20100121,WDC,46.4
20100122,WDC,44.95
20100125,WDC,41.41
20100126,WDC,41.48
20100127,WDC,40.8
20100128,WDC,40.83
20100129,WDC,39.8
20100201,WDC,38.28
20100202,WDC,39.88
20100203,WDC,40.23
20100204,WDC,39.88
20100205,WDC,38.7
20100208,WDC,39.79
20100209,WDC,40.41
20100210,WDC,40.11
20100211,WDC,40.16
20100212,WDC,39.99
20100216,WDC,40.32
20100217,WDC,42.87
20100218,WDC,42.44
20100219,WDC,43.34
20100222,WDC,43.27
20100223,WDC,42.39
20100224,WDC,41.06
20100225,WDC,38.48
20100226,WDC,39.16
20100301,WDC,38.86
20100302,WDC,40.73
20100303,WDC,39.44
20100304,WDC,38.69
20100305,WDC,39.58
20100308,WDC,39.27
20100309,WDC,39.51
20100310,WDC,38.96
20100311,WDC,37.33
20100312,WDC,38.85
20100315,WDC,38.44
20100316,WDC,38.24
20100317,WDC,39.02
20100318,WDC,39.36
20100319,WDC,39.06
20100322,WDC,38.08
20100323,WDC,40.8
20100324,WDC,42.01
20100325,WDC,42.14
20100326,WDC,40.29
20100329,WDC,40.03
20100330,WDC,40.18
20100331,WDC,38.86
20100401,WDC,39.44
20100405,WDC,39.34
20100406,WDC,40.27
20100407,WDC,40.97
20100408,WDC,40.09
20100409,WDC,40.68
20100412,WDC,41.74
20100413,WDC,40.99
20100414,WDC,40.47
20100415,WDC,41.2
20100416,WDC,41.37
20100419,WDC,40.15
20100420,WDC,39.93
20100421,WDC,41.09
20100422,WDC,39.96
20100423,WDC,42.2
20100426,WDC,44.6
20100427,WDC,43.85
20100428,WDC,43.33
20100429,WDC,43.23
20100430,WDC,43.02
20100503,WDC,41.49
20100504,WDC,41.23
20100505,WDC,40.02
20100506,WDC,40.36
20100507,WDC,38.51
20100510,WDC,40.49
20100511,WDC,39.32
20100512,WDC,39.98
20100513,WDC,40.54
20100514,WDC,39.32
20100517,WDC,38.99
20100518,WDC,39.46
20100519,WDC,36.58
20100520,WDC,35.1
20100521,WDC,34.76
20100524,WDC,36.06
20100525,WDC,34.56
20100526,WDC,35.64
20100527,WDC,35.25
20100528,WDC,36.3
20100601,WDC,34.24
20100602,WDC,33.85
20100603,WDC,35.54
20100604,WDC,35.61
20100607,WDC,34.45
20100608,WDC,33.0
20100609,WDC,33.88
20100610,WDC,34.11
20100611,WDC,33.6
20100614,WDC,34.83
20100615,WDC,34.72
20100616,WDC,35.12
20100617,WDC,35.29
20100618,WDC,35.26
20100621,WDC,35.6
20100622,WDC,34.05
20100623,WDC,33.29
20100624,WDC,33.27
20100625,WDC,31.67
20100628,WDC,31.83
20100629,WDC,31.05
20100630,WDC,30.47
20100701,WDC,30.06
20100702,WDC,31.28
20100706,WDC,31.04
20100707,WDC,29.9
20100708,WDC,31.8
20100709,WDC,31.66
20100712,WDC,31.55
20100713,WDC,31.9
20100714,WDC,32.38
20100715,WDC,32.6
20100716,WDC,32.49
20100719,WDC,31.71
20100720,WDC,31.02
20100721,WDC,32.02
20100722,WDC,29.26
20100723,WDC,28.39
20100726,WDC,28.1
20100727,WDC,28.95
20100728,WDC,28.57
20100729,WDC,28.23
20100730,WDC,26.54
20100802,WDC,26.79
20100803,WDC,27.13
20100804,WDC,26.75
20100805,WDC,26.92
20100806,WDC,26.55
20100809,WDC,26.21
20100810,WDC,25.67
20100811,WDC,24.11
20100812,WDC,24.8
20100813,WDC,24.21
20100816,WDC,24.3
20100817,WDC,24.97
20100819,WDC,24.3
20100820,WDC,24.16
20090821,WEC,45.07
20090824,WEC,45.92
20090825,WEC,45.73
20090826,WEC,45.7
20090827,WEC,46.34
20090828,WEC,46.35
20090831,WEC,45.74
20090901,WEC,45.41
20090902,WEC,45.13
20090903,WEC,44.88
20090904,WEC,44.88
20090909,WEC,45.29
20090910,WEC,44.96
20090911,WEC,44.75
20090914,WEC,44.34
20090915,WEC,45.16
20090916,WEC,45.56
20090917,WEC,45.66
20090918,WEC,45.52
20090921,WEC,45.12
20090922,WEC,45.09
20090923,WEC,44.8
20090924,WEC,44.79
20090925,WEC,44.74
20090928,WEC,44.67
20090929,WEC,45.45
20090930,WEC,45.47
20091001,WEC,44.96
20091002,WEC,44.58
20091005,WEC,44.26
20091006,WEC,44.08
20091007,WEC,44.36
20091008,WEC,44.63
20091009,WEC,44.51
20091012,WEC,44.59
20091013,WEC,44.44
20091014,WEC,44.32
20091015,WEC,44.52
20091016,WEC,44.44
20091019,WEC,45.1
20091020,WEC,45.27
20091021,WEC,44.76
20091022,WEC,44.53
20091023,WEC,44.91
20091026,WEC,44.42
20091027,WEC,44.18
20091028,WEC,44.0
20091105,WEC,43.97
20091106,WEC,44.49
20091109,WEC,44.75
20091110,WEC,44.97
20091111,WEC,45.41
20091112,WEC,44.97
20091113,WEC,44.42
20091116,WEC,44.97
20091117,WEC,45.03
20091118,WEC,44.71
20091119,WEC,44.61
20091120,WEC,44.22
20091123,WEC,45.28
20091124,WEC,45.65
20091125,WEC,45.62
20091127,WEC,45.02
20091130,WEC,45.06
20091201,WEC,45.28
20091202,WEC,45.85
20091203,WEC,46.2
20091204,WEC,46.49
20091207,WEC,46.29
20091208,WEC,46.39
20091209,WEC,46.36
20091210,WEC,46.77
20091211,WEC,47.49
20091214,WEC,48.4098
20091215,WEC,48.2
20091216,WEC,47.99
20091217,WEC,47.77
20091218,WEC,48.2
20091221,WEC,48.61
20091222,WEC,48.86
20091223,WEC,49.11
20091224,WEC,49.61
20091228,WEC,49.91
20091229,WEC,49.93
20091230,WEC,50.06
20091231,WEC,50.45
20100104,WEC,50.05
20100105,WEC,49.73
20100106,WEC,49.11
20100107,WEC,49.61
20100108,WEC,49.39
20100111,WEC,49.96
20100112,WEC,50.35
20100113,WEC,50.36
20100114,WEC,50.64
20100115,WEC,50.22
20100119,WEC,50.16
20100120,WEC,50.46
20100121,WEC,50.38
20100122,WEC,50.07
20100125,WEC,49.27
20100126,WEC,49.1
20100127,WEC,49.0
20100128,WEC,49.14
20100129,WEC,48.94
20100201,WEC,49.24
20100202,WEC,49.05
20100203,WEC,49.42
20100204,WEC,48.65
20100205,WEC,48.13
20100208,WEC,48.72
20100209,WEC,48.55
20100210,WEC,47.16
20100211,WEC,47.66
20100212,WEC,48.06
20100216,WEC,48.17
20100217,WEC,48.99
20100218,WEC,48.66
20100219,WEC,48.84
20100222,WEC,50.02
20100223,WEC,49.62
20100224,WEC,49.26
20100225,WEC,48.35
20100226,WEC,48.82
20100301,WEC,48.64
20100302,WEC,49.64
20100303,WEC,50.0
20100304,WEC,49.86
20100305,WEC,49.78
20100308,WEC,49.81
20100309,WEC,50.01
20100310,WEC,49.81
20100311,WEC,49.82
20100312,WEC,50.31
20100315,WEC,49.99
20100316,WEC,50.13
20100317,WEC,50.9
20100318,WEC,51.06
20100319,WEC,51.08
20100322,WEC,50.39
20100323,WEC,50.16
20100324,WEC,50.36
20100325,WEC,49.97
20100326,WEC,49.74
20100329,WEC,49.54
20100330,WEC,49.7
20100331,WEC,49.43
20100401,WEC,49.56
20100405,WEC,50.05
20100406,WEC,50.25
